NewBasePrice,SellingStoresRatio,S_8qIm,S_Aunz,S_Mm5P,S_OzTP,S_UIpu,S_WeHS,S_qE16,S_sldf,S_xdDe,S_yo2Z,T_YXX
22.18,0.6362000000000001,False,False,True,False,False,False,False,False,False,False,False
19.96,0.0168,False,False,False,False,False,False,False,False,True,False,True
19.83,0.09,False,False,False,False,False,False,False,False,False,True,True
15.78,0.2911,False,False,True,False,False,False,False,False,False,False,False
15.91,0.0803,False,False,False,False,False,False,False,True,False,False,True
22.76,0.0442,False,False,False,False,False,False,False,False,False,True,True
21.38,0.6164000000000001,False,False,True,False,False,False,False,False,False,False,False
19.28,0.0525,False,False,True,False,False,False,False,False,False,False,False
29.66,0.3876,False,False,False,False,False,True,False,False,False,False,False
24.56,0.0548,False,False,False,False,False,False,False,False,True,False,True
15.44,0.0772,False,False,True,False,False,False,False,False,False,False,True
25.21,0.0698,False,False,False,False,False,True,False,False,False,False,True
24.65,0.2198,False,False,False,False,False,False,False,False,False,False,False
16.03,0.8419,False,True,False,False,False,False,False,False,False,False,False
21.44,0.0566,False,False,False,False,False,False,False,False,True,False,True
25.29,0.0764,False,False,False,False,False,False,True,False,False,False,False
25.23,0.0927,False,False,False,False,False,False,False,False,True,False,True
20.48,0.3934,False,True,False,False,False,False,False,False,False,False,False
14.48,0.2611,False,False,True,False,False,False,False,False,False,False,False
16.23,0.1919,False,False,False,False,False,False,False,True,False,False,False
20.21,0.4577,False,True,False,False,False,False,False,False,False,False,False
25.16,0.0781999999999999,False,False,False,False,True,False,False,False,False,False,True
16.28,0.4997,False,False,True,False,False,False,False,False,False,False,False
20.48,0.0875,False,False,True,False,False,False,False,False,False,False,True
18.43,0.148,False,False,True,False,False,False,False,False,False,False,False
15.05,0.0354,False,False,False,False,False,False,False,False,False,True,True
19.36,0.0214,False,False,True,False,False,False,False,False,False,False,True
16.28,0.3211,False,False,True,False,False,False,False,False,False,False,False
17.58,0.1095,False,False,False,False,False,False,False,False,True,False,False
18.46,0.015,False,False,False,False,False,False,False,False,True,False,True
23.96,0.066,False,False,True,False,False,False,False,False,False,False,True
23.77,0.403,False,False,False,False,False,False,True,False,False,False,False
20.11,0.1761,False,False,False,False,False,False,True,False,False,False,False
23.21,0.0928,False,False,False,False,False,True,False,False,False,False,True
22.35,0.049,False,False,False,False,False,True,False,False,False,False,True
21.59,0.2316,False,False,True,False,False,False,False,False,False,False,False
21.68,0.0939,False,False,False,True,False,False,False,False,False,False,True
19.48,0.5919,False,False,True,False,False,False,False,False,False,False,False
22.98,0.1530999999999999,False,False,False,False,False,True,False,False,False,False,False
19.68,0.7236,False,True,False,False,False,False,False,False,False,False,False
18.84,0.1474,False,False,False,False,False,False,False,False,False,True,False
18.98,0.1354,False,False,False,True,False,False,False,False,False,False,False
20.11,0.0903,False,False,False,False,False,False,True,False,False,False,True
22.13,0.1325,False,False,False,False,False,False,False,False,True,False,False
20.66,0.0895,False,False,False,False,False,False,False,False,True,False,True
20.78,0.0481,False,False,False,False,False,False,False,False,True,False,False
25.52,0.1299,False,False,False,False,False,True,False,False,False,False,False
24.65,0.0332,False,False,False,False,False,False,False,False,False,False,True
20.21,0.0338,False,True,False,False,False,False,False,False,False,False,True
15.48,0.1311,False,False,True,False,False,False,False,False,False,False,True
24.64,0.0519,False,False,False,False,False,True,False,False,False,False,True
18.44,0.1268999999999999,False,True,False,False,False,False,False,False,False,False,True
11.11,0.1048,False,True,False,False,False,False,False,False,False,False,True
21.83,0.1079,False,False,False,False,False,False,False,False,False,True,True
20.38,0.1993,False,False,True,False,False,False,False,False,False,False,False
17.48,0.3099,False,False,False,False,False,False,False,False,False,True,False
15.01,0.7456,False,True,False,False,False,False,False,False,False,False,False
16.26,0.0128999999999999,False,True,False,False,False,False,False,False,False,False,True
16.16,0.0968,False,False,False,False,False,False,False,False,False,False,True
12.68,0.4583,False,False,True,False,False,False,False,False,False,False,False
14.91,0.0438,False,False,False,False,False,False,False,True,False,False,True
25.16,0.1707,False,False,False,False,True,False,False,False,False,False,False
20.72,0.082,False,True,False,False,False,False,False,False,False,False,True
17.68,0.1469,False,False,False,False,False,False,False,False,False,False,False
15.83,0.0738,False,False,True,False,False,False,False,False,False,False,True
15.05,0.0998999999999999,False,False,False,False,False,False,False,False,False,True,True
14.68,0.3971,False,False,True,False,False,False,False,False,False,False,False
14.91,0.0733,False,False,False,False,False,False,False,True,False,False,True
14.58,0.1451,False,False,True,False,False,False,False,False,False,False,False
20.28,0.7646000000000001,False,False,False,False,False,True,False,False,False,False,False
22.96,0.0943,False,False,True,False,False,False,False,False,False,False,True
19.65,0.0774,False,False,False,False,False,False,False,False,True,False,True
20.48,0.6349,False,False,False,False,False,True,False,False,False,False,False
19.11,0.0339,False,False,False,False,False,False,False,False,True,False,True
25.44,0.0499,False,False,False,False,False,False,True,False,False,False,True
20.74,0.1983,False,False,False,False,False,True,False,False,False,False,False
23.28,0.3084,False,False,True,False,False,False,False,False,False,False,False
24.65,0.1145,False,False,False,False,False,False,False,False,False,False,True
12.23,0.3018,False,False,True,False,False,False,False,False,False,False,False
17.84,0.1003,False,False,False,False,False,False,False,True,False,False,True
24.19,0.0495,False,False,False,False,False,False,True,False,False,False,True
12.68,0.1627,False,False,False,False,False,False,False,False,False,False,False
14.46,0.0748,False,True,False,False,False,False,False,False,False,False,True
17.83,0.0427,False,False,False,False,False,False,False,False,False,False,True
22.86,0.0399,False,False,True,False,False,False,False,False,False,False,True
18.91,0.0324,False,False,False,False,False,False,False,False,False,True,True
20.21,0.0175,False,True,False,False,False,False,False,False,False,False,True
20.28,0.4047,False,False,False,False,False,False,False,False,False,True,False
21.28,0.4133,False,False,False,False,False,False,False,False,False,True,False
23.77,0.4286,False,False,False,False,False,False,True,False,False,False,False
19.58,0.1902,False,False,True,False,False,False,False,False,False,False,False
24.56,0.4923,False,False,False,False,False,False,False,False,True,False,False
25.92,0.542,False,False,True,False,False,False,False,False,False,False,False
21.73,0.7061000000000001,False,False,True,False,False,False,False,False,False,False,False
23.08,0.0479,False,False,True,False,False,False,False,False,False,False,True
17.03,0.5077,False,True,False,False,False,False,False,False,False,False,False
22.75,0.0347,False,False,False,False,False,False,False,False,True,False,True
18.08,0.0395,False,False,True,False,False,False,False,False,False,False,True
18.01,0.1991,False,True,False,False,False,False,False,False,False,False,False
18.84,0.012,False,False,False,False,False,False,False,False,False,True,True
15.83,0.0537,False,False,True,False,False,False,False,False,False,False,True
19.08,0.0495,False,False,False,False,False,False,False,False,True,False,True
30.51,0.0508,False,False,False,False,False,False,False,False,False,True,True
17.95,0.1019,False,True,False,False,False,False,False,False,False,False,True
18.01,0.0908,False,True,False,False,False,False,False,False,False,False,False
21.02,0.4623,False,False,True,False,False,False,False,False,False,False,False
22.38,0.3581999999999999,False,False,False,False,False,False,False,True,False,False,False
18.56,1.0279,False,False,False,False,False,False,False,False,False,True,False
20.58,0.1848,False,False,True,False,False,False,False,False,False,False,False
14.68,0.3707,False,False,True,False,False,False,False,False,False,False,False
17.89,0.4341,False,False,False,False,False,False,False,False,False,False,False
17.48,0.5934,False,False,False,False,False,False,False,False,False,True,False
21.83,0.1014999999999999,False,False,False,False,False,False,False,False,False,False,True
17.89,0.0109,False,False,False,False,False,False,False,False,False,False,True
21.09,0.008,False,False,False,False,False,False,False,False,False,False,True
20.66,0.3854,False,False,False,False,False,False,False,False,True,False,False
19.38,0.0935,False,True,False,False,False,False,False,False,False,False,False
20.48,0.5778000000000001,False,True,False,False,False,False,False,False,False,False,False
21.42,0.0527,False,False,False,False,False,False,False,False,True,False,True
23.98,0.0925,False,False,False,True,False,False,False,False,False,False,False
17.48,0.245,False,False,False,False,False,False,False,False,False,True,False
21.93,0.08,False,False,False,False,False,False,False,True,False,False,False
25.92,0.1351,False,False,True,False,False,False,False,False,False,False,False
18.48,0.0318,False,False,False,False,False,False,False,False,False,False,True
22.83,0.0459,False,False,True,False,False,False,False,False,False,False,True
17.46,0.1145,False,True,False,False,False,False,False,False,False,False,True
20.11,0.0678,False,False,False,False,False,False,True,False,False,False,True
22.75,0.0659,False,False,False,False,False,False,False,False,True,False,True
16.11,0.0698,False,True,False,False,False,False,False,False,False,False,True
